TRANSACTION_DT,TRANSACTION_AMT,CMTE_ID,CMTE_NM,OCCUPATION,CMTE_PTY_AFFILIATION
3212015,1000,C00574145,DONNA EDWARDS FOR SENATE,BUSINESS INTELLIGENCE ANALYST,DEM
3212015,25,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,CONSULTANT,DEM
3212015,50,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,MD,DEM
3212015,100,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
3212015,50,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,ACCOUNTANT,DEM
3212015,50,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,ACCOUNTANT,DEM
3212015,150,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,ACCOUNTANT,DEM
3212015,10,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,INFORMATION REQUESTED,DEM
3212015,25,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
3212015,40,C00402800,PROGRESSIVE VOTE AKA PROGRESSIVE DEMOCRATS OF AMERICA,PROGRAM DEVELOPMENT,
3212015,8,C00042366,DSCC,NOT EMPLOYED,DEM
3212015,40,C00042366,DSCC,RETIRED,DEM
3212015,10,C00042366,DSCC,RETIRED,DEM
3212015,100,C00042366,DSCC,NURSE/COUNSELOR,DEM
3212015,500,C00525220,O' SAY CAN YOU SEE PAC,SELF EMPLOYED,
3212015,1000,C00401224,ACTBLUE,BUSINESS INTELLIGENCE ANALYST,
3212015,200,C00401224,ACTBLUE,NUTRITIONIST,
3212015,500,C00401224,ACTBLUE,RESEARCH SPECIALIST,
3212015,40,C00401224,ACTBLUE,NOT EMPLOYED,
3212015,100,C00401224,ACTBLUE,NOT EMPLOYED,
3212015,5,C00401224,ACTBLUE,NOT EMPLOYED,
3212015,5,C00401224,ACTBLUE,RETIRED,
3212015,25,C00401224,ACTBLUE,RETIRED,
3212015,25,C00401224,ACTBLUE,PROFESSOR,
3212015,50,C00401224,ACTBLUE,SEMI RETIRED MD,
3212015,25,C00401224,ACTBLUE,ASSISTANT DIRECTOR,
3212015,50,C00401224,ACTBLUE,NOT EMPLOYED,
3212015,1,C00401224,ACTBLUE,NOT EMPLOYED,
3212015,5,C00401224,ACTBLUE,RETIRED,
3212015,20,C00401224,ACTBLUE,NET ADMIN,
3212015,5,C00401224,ACTBLUE,TAX ATTORNEY,
3212015,100,C00401224,ACTBLUE,GET READY TECHNICIAN,
3212015,100,C00401224,ACTBLUE,NONPROFIT DEVELOPER OF AFFORDABLE HOUS,
3212015,8,C00401224,ACTBLUE,NOT EMPLOYED,
3212015,25,C00401224,ACTBLUE,NOT EMPLOYED,
3212015,3,C00401224,ACTBLUE,EDUCATOR,
3212015,10,C00401224,ACTBLUE,NOT EMPLOYED,
3212015,50,C00401224,ACTBLUE,MD,
3212015,15,C00401224,ACTBLUE,LAW PROFESSOR,
3212015,8,C00401224,ACTBLUE,RETIRED,
3212015,5,C00401224,ACTBLUE,RETIRED,
3212015,50,C00401224,ACTBLUE,NOT EMPLOYED,
3212015,5,C00401224,ACTBLUE,PHYSICIAN,
3212015,80,C00401224,ACTBLUE,PHYSICIAN,
3212015,35,C00401224,ACTBLUE,NOT EMPLOYED,
3212015,50,C00401224,ACTBLUE,CONSULTANT,
3212015,25,C00401224,ACTBLUE,NOT EMPLOYED,
3212015,50,C00401224,ACTBLUE,PSYCHOLOGIST,
3212015,50,C00401224,ACTBLUE,SYSTEMS ENGINEER,
3212015,15,C00401224,ACTBLUE,HISTOLOGY,
3212015,25,C00401224,ACTBLUE,NOT EMLOYED,
3222015,502,C00333104,THE AMERICAN SOCIETY OF PENSION PROFESSIONALS AND ACTUARIES POLITICAL ACTION COMMITTEE (ASPPA-NAPA PAC) A/K/A AMERICAN RETIREMENT ASSOCIATION POLITICAL ACTION COMMITTEE (ARA PAC),PLAN ADVISOR,
3222015,250,C00333104,THE AMERICAN SOCIETY OF PENSION PROFESSIONALS AND ACTUARIES POLITICAL ACTION COMMITTEE (ASPPA-NAPA PAC) A/K/A AMERICAN RETIREMENT ASSOCIATION POLITICAL ACTION COMMITTEE (ARA PAC),VICE PRESIDENT,
3222015,500,C00349506,FRIENDS OF MARIA,MANAGING PARTNER,DEM
3222015,100,C00492991,BLUMENTHAL FOR CONNECTICUT,ATTORNEY,DEM
3222015,250,C00508416,FRIENDS OF JOHN DELANEY,RETIRED,DEM
3222015,50,C00573519,CARSON AMERICA,RETIRED,REP
3222015,300,C00008839,AMERICAN PODIATRIC MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,PODIATRIC PHYSICIAN,
3222015,300,C00008839,AMERICAN PODIATRIC MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,PODIATRIC PHYSICIAN,
3222015,10,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,PRESSER,DEM
3222015,50,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
3222015,50,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,ACCOUNTANT,DEM
3222015,10,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,MD,DEM
3222015,15,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,MANAGEMENT CONSULTANT,DEM
3222015,100,C00075820,NRCC,GOVERNMENTAL AFFAIRS,REP
3222015,250,C00436022,MODERATE DEMOCRATS PAC,GOV'T RELATIONS,
3222015,75,C00042366,DSCC,MOTORCOACH OPERATOR,DEM
3222015,250,C00000935,DCCC,SYSTEMS ANALYST,DEM
3222015,25,C00000935,DCCC,,DEM
3222015,100,C00000935,DCCC,UNEMPLOYED,DEM
3222015,15,C00000935,DCCC,RETIRED,DEM
3222015,15,C00000935,DCCC,RETIRED,DEM
3222015,15,C00000935,DCCC,PROFESSOR,DEM
3222015,25,C00000935,DCCC,PROFESSOR,DEM
3222015,100,C00000935,DCCC,REIRED,DEM
3222015,100,C00000935,DCCC,GET READY TECHNICIAN,DEM
3222015,150,C00000935,DCCC,RETIRED,DEM
3222015,25,C00000935,DCCC,N/A,DEM
3222015,15,C00000935,DCCC,ATTORNEY,DEM
3222015,100,C00000935,DCCC,REGISTERED NURSE,DEM
3222015,26,C00000935,DCCC,UNEMPLOYED,DEM
3222015,5,C00000935,DCCC,UNEMPLOYED,DEM
3222015,5,C00000935,DCCC,UNEMPLOYED,DEM
3222015,5,C00000935,DCCC,UNEMPLOYED,DEM
3222015,5,C00000935,DCCC,UNEMPLOYED,DEM
3222015,35,C00000935,DCCC,PROJ.FIN.MGR.,DEM
3222015,50,C00000935,DCCC,CONSULTANT,DEM
3222015,25,C00000935,DCCC,REALTOR,DEM
3222015,25,C00000935,DCCC,ASSISTANT DIRECTOR,DEM
3222015,100,C00000935,DCCC,TEACHER,DEM
3222015,10,C00000935,DCCC,RETIRED,DEM
3222015,50,C00000935,DCCC,RETIRED,DEM
3222015,50,C00000935,DCCC,SYSTEMS ENGINEER,DEM
3222015,25,C00000935,DCCC,UNEMPLOYED,DEM
3222015,15,C00000935,DCCC,UNEMPLOYED,DEM
3222015,100,C00000935,DCCC,PSYCHOLOGIST,DEM
3222015,50,C00000935,DCCC,PSYCHOLOGIST,DEM
3222015,35,C00000935,DCCC,PHYSICIAN,DEM
3222015,5,C00000935,DCCC,PHYSICIAN,DEM
3222015,50,C00000935,DCCC,EDITOR,DEM
3222015,50,C00000935,DCCC,RETIRED,DEM
3222015,10,C00000935,DCCC,BOOKKEEPER,DEM
3222015,5400,C00458398,BENNET FOR COLORADO,JOURNALIST,DEM
3222015,5400,C00458398,BENNET FOR COLORADO,TEACHER,DEM
3222015,2700,C00458398,BENNET FOR COLORADO,JOURNALIST,DEM
3222015,2700,C00458398,BENNET FOR COLORADO,TEACHER,DEM
3222015,500,C00495028,HOUSE MAJORITY PAC,RETIRED,
3222015,100,C00495028,HOUSE MAJORITY PAC,PHYSICIAN,
3222015,50,C00495028,HOUSE MAJORITY PAC,BOOKKEEPER,
3222015,250,C00525220,O' SAY CAN YOU SEE PAC,CEO,
3222015,5000,C00525220,O' SAY CAN YOU SEE PAC,PRINCIPAL,
3222015,2700,C00574343,JOSELINE PENA-MELNYK FOR CONGRESS,PRESIDENT,DEM
3222015,2700,C00574343,JOSELINE PENA-MELNYK FOR CONGRESS,CEO,DEM
3222015,2700,C00574343,JOSELINE PENA-MELNYK FOR CONGRESS,CEO,DEM
3222015,2700,C00574343,JOSELINE PENA-MELNYK FOR CONGRESS,LAWYER,DEM
3222015,500,C00574343,JOSELINE PENA-MELNYK FOR CONGRESS,INSURANCE BROKER,DEM
3222015,500,C00574343,JOSELINE PENA-MELNYK FOR CONGRESS,INFORMATION SERVICES DIRECTOR,DEM
3222015,2700,C00574343,JOSELINE PENA-MELNYK FOR CONGRESS,PRESIDENT,DEM
3222015,200,C00401224,ACTBLUE,NOT EMPLOYED,
3222015,1000,C00401224,ACTBLUE,EXEC,
3222015,1000,C00401224,ACTBLUE,ATTORNEY,
3222015,1000,C00401224,ACTBLUE,ADJUNCT PROFESSOR,
3222015,2000,C00401224,ACTBLUE,PHYSICIST,
3222015,5400,C00401224,ACTBLUE,VICE PRESIDENT,
3222015,250,C00401224,ACTBLUE,NOT EMPLOYED,
3222015,1000,C00401224,ACTBLUE,ATTORNEY,
3222015,500,C00401224,ACTBLUE,NOT EMPLOYED,
3222015,1000,C00401224,ACTBLUE,ATTORNEY,
3222015,1700,C00401224,ACTBLUE,PHILANTHROPY EXEC,
3222015,200,C00401224,ACTBLUE,DIR. OF SPECIAL PROJECTS,
3222015,1000,C00401224,ACTBLUE,REAL ESTATE,
3222015,35,C00401224,ACTBLUE,POLICE,
3222015,50,C00401224,ACTBLUE,BOOKKEEPER,
3222015,15,C00401224,ACTBLUE,MD,
3222015,15,C00401224,ACTBLUE,RETIRED,
3222015,75,C00401224,ACTBLUE,MOTORCOACH OPERATOR,
3222015,50,C00401224,ACTBLUE,NOT EMPLOYED,
3222015,100,C00401224,ACTBLUE,PHYSICIAN,
3222015,35,C00401224,ACTBLUE,PROJ. FIN. MGR.,
3222015,10,C00401224,ACTBLUE,NOT EMPLOYED,
3222015,5,C00401224,ACTBLUE,NOT EMPLOYED,
3222015,5,C00401224,ACTBLUE,RETIRED,
3222015,25,C00401224,ACTBLUE,CEO,
3222015,25,C00401224,ACTBLUE,RETIRED,
3222015,10,C00401224,ACTBLUE,RETIRED,
3222015,50,C00401224,ACTBLUE,NOT EMPLOYED,
3222015,15,C00401224,ACTBLUE,SECURITY,
3222015,100,C00401224,ACTBLUE,RETIRED,
3222015,20,C00548420,THE 2016 DRAFT COMMITTEE,RETIRED,
3232015,365,C00004473,NATIONAL TELECOMMUNICATIONS COOPERATIVE ASSOCIATION RURAL BROADBAND PAC,COO,
3232015,300,C00038505,NORTH CAROLINA REPUBLICAN PARTY,MD,REP
3232015,1000,C00166504,VISCLOSKY FOR CONGRESS,SENIOR VICE PRESIDENT,DEM
3232015,250,C00193433,EMILY'S LIST,RETIRED,
3232015,1200,C00193433,EMILY'S LIST,RETIRED,
3232015,100,C00193433,EMILY'S LIST,REQUESTED,
3232015,5000,C00252338,AMERICAN CHEMISTRY COUNCIL PAC,VP GOVERNMENT RELATIONS AND EHS,
3232015,450,C00300376,THE DOCTORS COMPANY FEDERAL PAC (DOCPAC),DOCTOR,
3232015,450,C00300376,THE DOCTORS COMPANY FEDERAL PAC (DOCPAC),DOCTOR,
3232015,250,C00349225,SPINE PAC OF THE NATIONAL ASSOCIATION OF SPINE SPECIALISTS,PHYSICIAN,
3232015,1000,C00349225,SPINE PAC OF THE NATIONAL ASSOCIATION OF SPINE SPECIALISTS,PHYSICIAN,
3232015,500,C00365692,FORBES FOR CONGRESS,PRESIDENT,REP
3232015,250,C00366096,VAN HOLLEN FOR CONGRESS,INT'L DEVELOPMENT SPECIALIST,DEM
3232015,500,C00366096,VAN HOLLEN FOR CONGRESS,ATTORNEY,DEM
3232015,25,C00370007,DEMOCRACY FOR AMERICA,PHYSICIAN,
3232015,1250,C00445452,CONNOLLY FOR CONGRESS,ATTORNEY,DEM
3232015,500,C00478354,BOEHNER FOR SPEAKER,,
3232015,500,C00501643,DAVID ROUZER FOR CONGRESS,"ASSOCIATE DIRECTOR, GOVERNMENT AFFAIRS",REP
3232015,250,C00502229,WEBER FOR CONGRESS,MD,REP
3232015,2000,C00504522,HUDSON FOR CONGRESS,CONSULTANT,REP
3232015,500,C00505065,GLENN IVEY FOR CONGRESS,ATTORNEY,DEM
3232015,1000,C00505065,GLENN IVEY FOR CONGRESS,ATTORNEY,DEM
3232015,250,C00505065,GLENN IVEY FOR CONGRESS,ATTORNEY,DEM
3232015,500,C00505065,GLENN IVEY FOR CONGRESS,ATTORNEY,DEM
3232015,500,C00505065,GLENN IVEY FOR CONGRESS,ATTORNEY,DEM
3232015,600,C00545749,EMMER FOR CONGRESS,RETIRED,REP
3232015,1000,C00571562,MONICA VERNON FOR CONGRESS,RN,DEM
3232015,1000,C00572925,MISSOURIANS FOR KANDER,CEO,DEM
3232015,2700,C00573519,CARSON AMERICA,RETIRED,REP
3232015,500,C00573519,CARSON AMERICA,RETIRED,REP
3232015,50,C00573519,CARSON AMERICA,RETIRED,REP
3232015,10800,C00574624,CRUZ FOR PRESIDENT,PRESIDENT,
3232015,5400,C00574624,CRUZ FOR PRESIDENT,PRESIDENT,
3232015,500,C00574731,BARVE FOR CONGRESS,LEGISLATIVE DIRECTOR,DEM
3232015,2600,C00574731,BARVE FOR CONGRESS,PRINCIPAL,DEM
3232015,83,C00000422,AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,PHYSICIAN,
3232015,83,C00000422,AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,PHYSICIAN,
3232015,83,C00000422,AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,AMA EXECUTIVE,
3232015,83,C00000422,AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE,PHYSICIAN,
3232015,83,C00010421,ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE (ABC PAC),BUSINESS DEVELOPMENT MANAGER,UNK
3232015,150,C00010421,ASSOCIATED BUILDERS AND CONTRACTORS POLITICAL ACTION COMMITTEE (ABC PAC),PRESIDENT,UNK
3232015,200,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,MD,DEM
3232015,250,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,VICE PRESEDENT,DEM
3232015,200,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,DIRECTOR,DEM
3232015,25,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,CONSULTANT,DEM
3232015,100,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
3232015,10,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,MD,DEM
3232015,250,C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,COO - CONTRACTOR,UNK
3232015,5000,C00075820,NRCC,ATTORNEY,REP
3232015,250,C00101626,VIRGINIA BANKERS ASSOCIATION FEDERAL PAC,DIRECTOR,
3232015,1000,C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE,ATTORNEY,DEM
3232015,1000,C00264101,BECERRA FOR CONGRESS,MANAGEMENT SERVICES,DEM
3232015,150,C00279901,PROGRESSIVES UNITED POLITICAL ACTION COMMITTEE,RETIRED,DEM
3232015,5000,C00562983,DEMOCRATIC ACTION,CONSULTANT,
3232015,100,C00042366,DSCC,ATTORNEY,DEM
3232015,75,C00042366,DSCC,RETIRED,DEM
3232015,15,C00042366,DSCC,,DEM
3232015,1000,C00042366,DSCC,GOVERNMENT RELATIONS,DEM
3232015,10,C00042366,DSCC,NOT EMPLOYED,DEM
3232015,10,C00042366,DSCC,NOT EMPLOYED,DEM
3232015,160,C00042366,DSCC,RETIRED,DEM
3232015,1000,C00381996,GRASSROOTS ORGANIZING ACTING & LEADING PAC - GOALPAC,"DIRECTOR, PROGRAM ON AMERICA AND THE G",
3232015,38,C00550871,ZINKE FOR CONGRESS,RETIRED,REP
3232015,500,C00550871,ZINKE FOR CONGRESS,REAL ESTATE INVESTOR,REP
3232015,150,C00000935,DCCC,INSURANCE BILLING,DEM
3232015,103,C00000935,DCCC,UNIVERSITY TEACHER,DEM
3232015,25,C00000935,DCCC,,DEM
3232015,25,C00000935,DCCC,,DEM
3232015,25,C00000935,DCCC,,DEM
3232015,25,C00000935,DCCC,,DEM
3232015,300,C00000935,DCCC,UNEMPLOYED,DEM
3232015,35,C00000935,DCCC,RETIRED,DEM
3232015,25,C00000935,DCCC,RETIRED,DEM
3232015,50,C00000935,DCCC,MUSIC TEACHER,DEM
3232015,5,C00000935,DCCC,UNEMPLOYED,DEM
3232015,150,C00000935,DCCC,CONSULTANT,DEM
3232015,50,C00000935,DCCC,CONSULTANT,DEM
3232015,250,C00041566,AMERICAN SOCIETY OF ASSOCIATION EXECUTIVES APAC,PRESIDENT,
3232015,250,C00041566,AMERICAN SOCIETY OF ASSOCIATION EXECUTIVES APAC,EXECUTIVE DIRECTOR,
3232015,250,C00210666,AMERICAN SPEECH-LANGUAGE-HEARING ASSOCIATION PAC (ASHA PAC),CHIEF EXECUTIVE OFFICER,
3232015,100,C00419036,INFORMATION TECHNOLOGY INDUSTRY COUNCIL POLITICAL ACTION COMMITTEE  (ITI PAC),"VP, ENVIRONMENT & SUSTAINABILITY",
3232015,100,C00419036,INFORMATION TECHNOLOGY INDUSTRY COUNCIL POLITICAL ACTION COMMITTEE  (ITI PAC),PUBLIC POLICY ANALYST,
3232015,500,C00419036,INFORMATION TECHNOLOGY INDUSTRY COUNCIL POLITICAL ACTION COMMITTEE  (ITI PAC),GOV'T RELATIONS,
3232015,50,C00448696,SENATE CONSERVATIVES FUND,RETIRED,
3232015,50,C00458398,BENNET FOR COLORADO,PRINCIPAL,DEM
3232015,38,C00512327,NANA DEVELOPMENT CORPORATION INC POLITICAL ACTION COMMITTEE (NDC PAC),"DIRECTOR, BUSINESS DEVELOPMENT",
3232015,1000,C00513002,HOYER'S MAJORITY FUND,VICE PRESIDENT,
3232015,1000,C00513002,HOYER'S MAJORITY FUND,ATTORNEY,
3232015,250,C00525220,O' SAY CAN YOU SEE PAC,RETIRED,
3232015,250,C00540443,AMERICANS FOR RESPONSIBLE SOLUTIONS-PAC,RETIRED,
3232015,1000,C00540997,READY PAC,CONSULTANT ON GOVERNMENT AFFAIRS,
3232015,2000,C00571356,"WE THE PEOPLE, NOT WASHINGTON",DEVELOPER,
3232015,1000,C00576256,FRIENDS OF DANIEL SPARKS,FINANCIAL SERVICES,REP
3232015,250,C00576256,FRIENDS OF DANIEL SPARKS,STUDENT,REP
3232015,200,C00003418,REPUBLICAN NATIONAL COMMITTEE,RETIRED,REP
3232015,500,C00003418,REPUBLICAN NATIONAL COMMITTEE,PROFESSOR,REP
3232015,1000,C00003418,REPUBLICAN NATIONAL COMMITTEE,ENGINEER,REP
3232015,30,C00003418,REPUBLICAN NATIONAL COMMITTEE,REQUESTED,REP
3232015,400,C00401224,ACTBLUE,SOCIAL WORKER,
3232015,400,C00401224,ACTBLUE,ATTORNEY,
3232015,1000,C00401224,ACTBLUE,MERCHANT BANKING,
3232015,250,C00401224,ACTBLUE,ATTORNEY,
3232015,1000,C00401224,ACTBLUE,CEO,
3232015,400,C00401224,ACTBLUE,INSURANCE BROKER,
3232015,1000,C00401224,ACTBLUE,RETIRED,
3232015,5000,C00401224,ACTBLUE,CONSULTANT,
3232015,2700,C00401224,ACTBLUE,STUDENT,
3232015,200,C00401224,ACTBLUE,PHYSICIAN,
3232015,400,C00401224,ACTBLUE,EXECUTIVE,
3232015,1000,C00401224,ACTBLUE,NOT EMPLOYED,
3232015,1000,C00401224,ACTBLUE,ATTORNEY,
3232015,250,C00401224,ACTBLUE,CFO,
3232015,5,C00401224,ACTBLUE,SELF,
3232015,50,C00401224,ACTBLUE,MUSIC TEACHER,
3232015,160,C00401224,ACTBLUE,RETIRED,
3232015,25,C00401224,ACTBLUE,MD,
3232015,35,C00401224,ACTBLUE,NOT EMPLOYED,
3232015,50,C00401224,ACTBLUE,MD,
3232015,5,C00401224,ACTBLUE,NOT EMPLOYED,
3232015,10,C00401224,ACTBLUE,RETIRED,
3232015,5,C00401224,ACTBLUE,RETIRED,
3232015,10,C00401224,ACTBLUE,RETIRED,
3232015,10,C00401224,ACTBLUE,NOT EMPLOYED,
3232015,10,C00401224,ACTBLUE,NOT EMPLOYED,
3232015,10,C00401224,ACTBLUE,NOT EMPLOYED,
3232015,25,C00401224,ACTBLUE,PHYSICIAN,
3232015,50,C00401224,ACTBLUE,MD,
3232015,50,C00401224,ACTBLUE,CONSULTANT,
3232015,150,C00401224,ACTBLUE,CONSULTANT,
3232015,15,C00401224,ACTBLUE,NOT EMPLOYED,
3232015,5,C00401224,ACTBLUE,NOT EMPLOYED,
3232015,10,C00401224,ACTBLUE,NOT EMPLOYED,
3232015,25,C00401224,ACTBLUE,RETIRED,
3232015,15,C00401224,ACTBLUE,TEACHER,
3232015,100,C00458588,SARAH PAC,ELECTRICIAN,
3242015,1000,C00010868,AMERICAN COUNCIL OF ENGINEERING COMPANIES (ACEC/PAC),PRINCIPAL,UNK
3242015,100,C00030809,NATIONAL COMMUNITY PHARMACISTS ASSOCIATION - PAC,OWNER/MANAGER,
3242015,100,C00030809,NATIONAL COMMUNITY PHARMACISTS ASSOCIATION - PAC,OWNER/MANAGER,
3242015,100,C00030809,NATIONAL COMMUNITY PHARMACISTS ASSOCIATION - PAC,OWNER/MANAGER,
3242015,100,C00030809,NATIONAL COMMUNITY PHARMACISTS ASSOCIATION - PAC,OWNER/MANAGER,
3242015,100,C00030809,NATIONAL COMMUNITY PHARMACISTS ASSOCIATION - PAC,OWNER/MANAGER,
3242015,500,C00068353,LEAHY FOR U.S. SENATOR COMMITTEE,ATTORNEY,
3242015,2700,C00068353,LEAHY FOR U.S. SENATOR COMMITTEE,DEPUTY DIRECTOR,
3242015,150,C00141812,DEMOCRATIC STATE CENTRAL COMMITTEE OF MARYLAND,RETIRED,DEM
3242015,250,C00173153,AMERICAN ASSOCIATION OF NURSE ANESTHETISTS SEPARATE SEGREGATED FUND (CRNA-PAC),CRNA,
3242015,100,C00193433,EMILY'S LIST,NONE,
3242015,400,C00199273,MIKULSKI FOR SENATE COMMITTEE,,DEM
3242015,2400,C00199273,MIKULSKI FOR SENATE COMMITTEE,,DEM
3242015,2400,C00199273,MIKULSKI FOR SENATE COMMITTEE,,DEM
3242015,400,C00199273,MIKULSKI FOR SENATE COMMITTEE,,DEM
3242015,2400,C00199273,MIKULSKI FOR SENATE COMMITTEE,,DEM
3242015,50,C00213512,NANCY PELOSI FOR CONGRESS,BALLET TEACHER,DEM
3242015,2700,C00230482,GRASSLEY COMMITTEE INC,PRINCIPAL,
3242015,1000,C00238865,FRIENDS OF ROSA DELAURO,POLITICAL CONSULTANT,DEM
3242015,100,C00252940,LEAGUE OF CONSERVATION VOTERS ACTION FUND,MANAGER,
3242015,1000,C00299404,FRELINGHUYSEN FOR CONGRESS,VP & GENERAL MANAGER,REP
3242015,250,C00325076,CAMPAIGN FOR WORKING FAMILIES,REAL ESTATE,
3242015,1000,C00330886,MIKE CRAPO FOR US SENATE,PSYCHOLOGIST,REP
3242015,1000,C00330886,MIKE CRAPO FOR US SENATE,,REP
3242015,1000,C00335091,TRANSPORTATION INTERMEDIARIES ASSOCIATION'S TIAPAC,DIRECTOR OF SALES/MARKETING,
3242015,500,C00335091,TRANSPORTATION INTERMEDIARIES ASSOCIATION'S TIAPAC,PRESIDENT & CEO,
3242015,5000,C00382028,IRANIAN AMERICAN POLITICAL ACTION COMMITTEE - PUBLIC AFFAIRS ALLIANCE OF IRANIAN AMERICANS,"CASPIAN RENEWABLE ENERGY, INC.",
3242015,1000,C00384057,COMMITTEE TO RE-ELECT LINDA SANCHEZ,CONSULTANT,DEM
3242015,2500,C00431684,FRIENDS OF JASON CHAFFETZ,HOST,REP
3242015,250,C00435099,BILL FOSTER FOR CONGRESS,PHYSICIAN,DEM
3242015,2000,C00435974,ANDY HARRIS FOR CONGRESS,PRINCIPAL,REP
3242015,250,C00437293,KIRKPATRICK FOR ARIZONA,VP,DEM
3242015,35,C00461046,FRIENDS OF PAT TOOMEY,RETIRED,REP
3242015,25,C00461046,FRIENDS OF PAT TOOMEY,MACHINIST,REP
3242015,1000,C00499947,FRIENDS OF DAN KILDEE,ATTORNEY,DEM
3242015,2000,C00505065,GLENN IVEY FOR CONGRESS,CEO,DEM
3242015,1000,C00508416,FRIENDS OF JOHN DELANEY,EXECUTIVE VICE PRESIDENT,DEM
3242015,1000,C00508416,FRIENDS OF JOHN DELANEY,FOUNDER/SENIOR ADVISOR,DEM
3242015,500,C00545772,THOM TILLIS COMMITTEE,VICE PRESIDENT,REP
3242015,500,C00555722,ED GILLESPIE FOR SENATE,GOVERNMENT RELATIONS,REP
3242015,500,C00572925,MISSOURIANS FOR KANDER,PARTNER,DEM
3242015,1000,C00573519,CARSON AMERICA,PHYSICIAN,REP
3242015,2700,C00574624,CRUZ FOR PRESIDENT,LAWYER,
3242015,2700,C00574624,CRUZ FOR PRESIDENT,NONE,
3242015,70,C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),DIRECTOR BUILDING SERVICES SECURITY,
3242015,100,C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),ATTORNEY,
3242015,70,C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),ORGANIZING DIRECTOR,
3242015,100,C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),PUBLIC DIVISION DIRECTOR,
3242015,70,C00004036,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),DUTY DIR/LONG TERM CARE,
3242015,250,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
3242015,1000,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
3242015,300,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,OMBUDSMAN,DEM
3242015,75,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,INFORMATION REQUESTED,DEM
3242015,10,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,POLICY ANALYST,DEM
3242015,150,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,MUSIC TEACHER,DEM
3242015,25,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
3242015,50,C00010603,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,RETIRED,DEM
3242015,300,C00030718,NATIONAL ASSOCIATION OF REALTORS POLITICAL ACTION COMMITTEE,REAL ESTATE BROKER,UNK
3242015,500,C00139659,JOINT ACTION COMMITTEE FOR POLITICAL AFFAIRS,POLITICAL CONSULTANT,
3242015,1000,C00171504,EYEPAC POLITICAL ACTION COMMITTEE FOR AMERICAN SOCIETY OF CATARACT AND REFRACTIVE SURGERY,MD,
3242015,1000,C00171504,EYEPAC POLITICAL ACTION COMMITTEE FOR AMERICAN SOCIETY OF CATARACT AND REFRACTIVE SURGERY,MD,
